"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"154.750","9450","0.0000","1","1","0","1","0","1","0","0","0","1","1.15227","24","0","-1.3940","85.51","52.999997000","0.00","273.15","270.51","282.21","281.67","0.032","0.153","0.1314","236.42","-3.31","-3.40","-1.82","-1.877","-384.8","159.26","6.185","0","0","0","0","0.8161","-7.0003460","-7.0003460","0.714","1.216","0.130","-1.08","78.91","-0.024","0.2434","0.05","100","0.0000","0.0000","217.68","1","0.0000","4","3","5","6","0","11391","0","25.3413","7.000","284.06","1.0000","0","37.61","2968.4","55.933","0","1.0000","0","69.25","69.25","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","6.10","6.10","23.80","23.80","32","-44.1","58.8","-117.3","116.8","1.0000","-237.60","-1.31","100","17.129","17.266","27.933","28.259","0","0","100.00","0.0000","0.0000000","0.0000","0","6526","6084","8404","8542","342.202","342.112","341.080","340.086","25.1826","23.4727","23.9901","23.1592","362.5000","362.5000","362.5000","362.5000","99.4830","99.6461","99.6303","99.6812","0.20","-0.07","-0.17","0.14","-0.04","-0.04","1.24","1.25","114.185","97.392","115.313","106.874","99.81","79.91","95.70","90.81","94.84","75.618","93.64","88.32","89.88","72.293","90.80","85.76","-0.203","-0.049","0.15765","0.15806","1.5999","214.94","214.93","217.67","217.66","-350","3"
"154.800","9454","0.0000","1","1","0","1","0","1","0","0","0","1","1.15226","24","0","-1.3940","85.51","52.999997000","0.00","272.55","269.91","281.74","281.20","0.160","0.140","0.1652","235.35","-3.34","-3.29","-1.83","-1.907","-388.5","160.15","6.222","0","0","0","0","0.8168","-7.0003460","-7.0003460","0.735","-0.121","0.134","-0.14","78.98","0.004","0.1899","-2.03","100","0.0000","0.0000","217.82","1","0.0000","4","3","5","6","0","11398","0","25.3394","7.000","284.31","0.0000","0","37.56","2971.4","55.687","0","1.0000","0","69.30","69.30","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","4.76","4.76","23.14","23.14","32","-35.4","76.1","-110.2","124.9","1.0000","-237.65","-2.16","100","17.310","17.875","28.442","29.047","0","0","100.00","0.0000","0.0000000","0.0000","0","6499","6693","8695","8231","342.218","340.201","340.316","340.816","25.1835","23.4737","23.9914","23.1608","362.5000","362.5000","362.5000","362.5000","99.4830","99.6461","99.6303","99.6811","0.26","-0.02","-0.11","0.20","-0.03","-0.04","1.27","1.20","114.194","97.403","115.327","106.890","99.49","79.75","95.52","90.70","94.55","75.470","93.46","88.21","89.60","72.152","90.62","85.65","-0.291","0.037","0.15841","0.15775","1.6000","215.01","215.15","217.78","217.78","-350","3"
"154.850","9457","0.0000","1","1","0","1","0","1","0","0","0","1","1.15226","24","0","-1.3930","85.51","52.999997000","0.00","271.87","269.24","281.21","280.67","0.252","0.136","0.0971","235.54","-3.37","-3.28","-1.89","-1.786","-392.7","161.16","6.270","0","0","0","0","0.8176","-7.0003460","-7.0003460","0.774","1.569","0.148","-0.66","79.05","0.085","0.1709","-2.75","100","0.0000","0.0000","218.08","1","0.0000","4","3","5","6","0","11412","0","25.3373","7.000","284.56","1.0000","0","37.51","2974.9","55.435","0","1.0000","0","69.35","69.35","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","4.62","4.62","23.89","23.89","32","-32.5","78.2","-82.8","145.5","1.0000","-237.71","-1.53","100","17.460","18.267","27.713","29.162","0","0","100.00","0.0000","0.0000000","0.0000","0","6324","6720","8157","8498","342.686","339.973","341.746","340.267","25.1846","23.4750","23.9928","23.1625","362.5000","362.5000","362.5000","362.5000","99.4830","99.6461","99.6302","99.6810","0.27","-0.01","-0.04","0.28","-0.04","-0.04","1.30","1.21","114.205","97.415","115.341","106.908","99.16","79.59","95.29","90.57","94.23","75.314","93.24","88.08","89.30","72.004","90.40","85.52","-0.263","0.008","0.15860","0.15733","1.6000","215.19","215.41","218.06","218.06","-350","3"
"154.900","9461","0.0000","1","1","0","1","0","1","0","0","0","1","1.15225","24","0","-1.3940","85.51","52.999997000","0.00","271.27","268.64","280.74","280.20","0.240","0.137","0.0400","236.48","-3.23","-3.18","-1.86","-1.845","-396.4","162.04","6.315","0","0","0","0","0.8184","-7.0003460","-7.0003460","0.816","0.012","0.096","-0.53","79.11","0.120","0.1827","-1.81","100","0.0000","0.0000","218.21","1","0.0000","4","3","5","6","0","11419","0","25.3355","7.000","284.80","0.0000","0","37.47","2977.9","55.203","0","1.0000","0","69.40","69.40","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","6.94","6.94","23.69","23.69","32","-28.3","57.0","-79.8","151.8","1.0000","-237.76","-0.90","100","16.803","17.569","28.051","28.995","0","0","100.00","0.0000","0.0000000","0.0000","0","6185","5809","8147","8559","343.054","342.885","341.671","340.107","25.1853","23.4760","23.9941","23.1641","362.5000","362.5000","362.5000","362.5000","99.4830","99.6461","99.6302","99.6809","0.27","-0.02","-0.03","0.28","-0.04","-0.03","1.28","1.22","114.213","97.425","115.354","106.924","98.85","79.42","95.11","90.46","93.94","75.162","93.06","87.97","89.02","71.860","90.22","85.42","-0.207","-0.046","0.15887","0.15716","1.6000","215.37","215.52","218.19","218.19","-350","3"
"154.950","9465","0.0000","1","1","0","1","0","1","0","0","0","1","1.15224","24","0","-1.3930","85.51","52.999997000","0.00","270.67","268.05","280.26","279.73","0.222","0.125","-0.3129","240.89","-3.37","-3.17","-1.72","-1.702","-400.1","162.92","6.358","0","0","0","0","0.8191","-7.0003460","-7.0003460","0.699","-4.478","0.079","-1.81","79.17","0.114","0.1212","-1.31","100","0.0000","0.0000","218.43","1","0.0000","4","3","5","6","0","11430","0","25.3336","7.000","285.02","1.0000","0","37.42","2980.9","54.973","0","1.0000","0","69.44","69.44","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","10.94","10.94","27.83","27.83","32","-24.6","55.9","-63.8","92.8","1.0000","-237.80","-0.72","100","14.639","15.732","26.806","28.208","0","0","100.00","0.0000","0.0000000","0.0000","0","5162","5753","7326","6739","346.439","343.509","343.506","344.507","25.1856","23.4766","23.9951","23.1655","362.5000","362.5000","362.5000","362.5000","99.4829","99.6461","99.6301","99.6809","0.25","-0.02","-0.04","0.27","-0.03","-0.04","1.33","1.29","114.216","97.431","115.364","106.939","98.48","79.21","94.89","90.33","93.59","74.961","92.84","87.85","88.69","71.671","90.01","85.30","-0.179","-0.064","0.15800","0.15724","1.6000","215.46","215.56","218.37","218.37","-350","3"
"155.000","9469","0.0000","1","1","0","1","0","1","0","0","0","1","1.15224","24","0","-1.3930","85.51","52.999997000","0.00","269.99","267.38","279.74","279.20","0.196","0.152","-0.0215","237.89","-3.36","-3.22","-1.81","-1.712","-404.4","163.91","6.398","0","0","0","0","0.8199","-7.0003460","-7.0003460","0.697","3.405","0.009","-3.26","79.24","0.093","0.3081","-0.98","100","0.0000","0.0000","218.67","1","0.0000","4","3","5","6","0","11443","0","25.3315","7.000","285.25","0.0000","0","37.37","2984.3","54.749","0","0.0000","0","69.50","69.50","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","6.16","6.16","26.60","26.60","32","-39.3","68.7","-84.6","131.0","1.0000","-237.86","-0.54","100","16.430","17.188","25.558","26.617","0","0","100.00","0.0000","0.0000000","0.0000","0","6414","6506","8178","8318","342.652","340.969","341.875","340.818","25.1862","23.4776","23.9959","23.1667","362.5000","362.5000","362.5000","362.5000","99.4829","99.6460","99.6300","99.6808","0.23","-0.03","-0.06","0.25","-0.04","-0.04","1.30","1.26","114.222","97.441","115.373","106.951","98.10","79.01","94.61","90.14","93.23","74.781","92.56","87.66","88.36","71.501","89.74","85.11","-0.170","-0.081","0.15728","0.15692","1.6000","215.81","215.88","218.72","218.72","-350","3"
"155.050","9473","0.0000","1","1","0","1","0","1","0","0","0","1","1.15224","24","0","-1.3930","85.51","52.999997000","0.00","269.40","266.79","279.27","278.73","0.108","0.146","0.5694","231.48","-3.39","-3.21","-1.88","-1.790","-408.0","164.77","6.434","0","0","0","0","0.8206","-7.0003460","-7.0003460","0.828","1.517","-0.046","0.72","79.30","0.066","0.2925","-0.42","100","0.0000","0.0000","218.57","1","0.0000","4","3","5","6","0","11438","0","25.3296","7.000","285.50","1.0000","0","37.33","2987.3","54.506","0","0.0000","0","69.55","69.55","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","2.06","2.06","18.62","18.62","32","-52.0","68.6","-134.7","169.4","1.0000","-237.91","-0.05","100","18.550","19.030","29.886","30.229","0","0","100.00","0.0000","0.0000000","0.0000","0","6912","7149","9730","9815","340.807","338.564","337.710","336.981","25.1872","23.4787","23.9975","23.1684","362.5000","362.5000","362.5000","362.5000","99.4829","99.6460","99.6300","99.6807","0.19","-0.10","-0.10","0.21","-0.04","-0.04","1.17","1.16","114.232","97.453","115.389","106.969","97.82","78.89","94.46","90.06","92.97","74.669","92.42","87.58","88.11","71.394","89.59","85.04","-0.141","-0.118","0.15917","0.15811","1.6000","216.00","216.03","218.59","218.59","-350","3"
"155.100","9477","0.0000","1","1","0","1","0","1","0","0","0","1","1.15223","24","0","-1.3930","85.51","52.999997000","0.00","268.80","266.20","278.80","278.26","0.056","0.100","0.0461","234.99","-3.31","-3.24","-1.89","-1.821","-411.7","165.63","6.480","0","0","0","0","0.8214","-7.0003460","-7.0003460","0.778","-1.874","-0.093","-1.88","79.36","0.038","0.0292","0.08","100","0.0000","0.0000","218.87","1","0.0000","4","3","5","6","0","11453","0","25.3278","7.000","285.71","0.0000","0","37.28","2990.3","54.294","0","0.0000","0","69.60","69.60","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","4.25","4.25","23.17","23.17","32","-48.7","56.9","-96.6","109.2","1.0000","-237.95","-0.09","100","18.202","18.296","29.883","30.488","0","0","100.00","0.0000","0.0000000","0.0000","0","6597","6436","7831","7831","341.774","340.898","342.338","341.706","25.1881","23.4799","23.9990","23.1702","362.5000","362.5000","362.5000","362.5000","99.4828","99.6460","99.6299","99.6807","0.18","-0.11","-0.13","0.19","-0.04","-0.04","1.23","1.24","114.241","97.464","115.404","106.987","97.53","78.78","94.31","89.98","92.69","74.564","92.26","87.50","87.85","71.294","89.44","84.96","-0.129","-0.128","0.15850","0.15862","1.6000","216.07","216.06","218.77","218.77","-350","3"
"155.150","9481","0.0000","1","1","0","1","0","1","0","0","0","1","1.15222","24","0","-1.3920","85.51","52.999997000","0.00","268.17","265.58","278.30","277.77","0.066","0.110","-0.1313","236.99","-3.37","-3.09","-1.81","-1.749","-415.6","166.52","6.530","0","0","0","0","0.8222","-7.0003460","-7.0003460","0.818","4.182","-0.092","-0.81","79.41","0.020","0.1752","-0.42","100","0.0000","0.0000","219.26","1","0.0000","4","3","5","6","0","11474","0","25.3258","7.000","285.88","1.0000","0","37.24","2993.4","54.114","0","0.0000","0","69.65","69.65","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","4.42","4.42","27.22","27.22","32","-43.0","65.4","-87.2","95.7","1.0000","-238.00","-0.90","100","17.417","18.244","27.119","27.528","0","0","100.00","0.0000","0.0000000","0.0000","0","6316","6859","7514","7496","342.654","339.507","343.440","342.948","25.1890","23.4810","23.9999","23.1715","362.5000","362.5000","362.5000","362.5000","99.4828","99.6460","99.6298","99.6806","0.20","-0.07","-0.13","0.18","-0.04","-0.05","1.31","1.29","114.250","97.475","115.415","107.000","97.20","78.64","94.07","89.80","92.39","74.429","92.02","87.33","87.56","71.166","89.20","84.79","-0.184","-0.071","0.15750","0.15743","1.6000","216.32","216.35","219.22","219.22","-350","3"
"155.200","9485","0.0000","1","1","0","1","0","1","0","0","0","1","1.15221","24","0","-1.3930","85.51","52.999997000","0.00","267.53","264.95","277.80","277.27","0.180","0.140","0.3119","234.60","-3.24","-3.30","-1.88","-1.685","-419.7","167.48","6.582","0","0","0","0","0.8229","-7.0003460","-7.0003460","0.964","-1.826","-0.132","-0.02","79.48","0.032","0.3032","-1.75","100","0.0000","0.0000","219.01","1","0.0000","4","3","5","6","0","11461","0","25.3238","7.000","286.14","0.0000","0","37.19","2996.6","53.857","0","0.0000","0","69.70","69.70","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","7.91","7.91","19.79","19.79","32","-26.4","59.3","-119.4","149.6","1.0000","-238.06","-2.16","100","16.793","16.764","29.358","30.589","0","0","100.00","0.0000","0.0000000","0.0000","0","6049","5744","9162","9324","343.643","343.383","339.016","337.838","25.1896","23.4819","24.0014","23.1733","362.5000","362.5000","362.5000","362.5000","99.4828","99.6460","99.6297","99.6805","0.28","-0.01","-0.10","0.21","-0.02","-0.03","1.20","1.14","114.256","97.483","115.430","107.019","96.87","78.45","93.90","89.71","92.07","74.260","91.86","87.24","87.26","71.007","89.04","84.70","-0.279","0.029","0.15878","0.15857","1.6000","216.40","216.52","219.03","219.03","-350","3"
"155.250","9489","0.0000","1","1","0","1","0","1","0","0","0","1","1.15221","24","0","-1.3930","85.51","52.999997000","0.00","266.90","264.33","277.31","276.78","0.271","0.049","-0.1257","236.31","-3.38","-3.06","-1.92","-1.647","-423.4","168.34","6.633","0","0","0","0","0.8237","-7.0003460","-7.0003460","0.813","-0.861","0.030","3.35","79.53","0.097","0.0687","-3.16","100","0.0000","0.0000","219.19","1","0.0000","4","3","5","6","0","11470","0","25.3218","7.000","286.31","1.0000","0","37.15","2999.7","52.394","0","0.0000","0","69.75","69.75","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","3.30","3.30","26.99","26.99","32","-30.3","93.8","-61.6","110.9","1.0000","-238.10","-2.34","100","17.497","18.184","27.218","29.395","0","0","88.86","0.0000","0.0000000","0.0000","0","6677","7337","6872","7417","341.611","338.308","344.919","342.983","25.1903","23.4828","24.0024","23.1748","362.5000","362.5000","362.5000","362.5000","99.4828","99.6460","99.6297","99.6805","0.30","0.04","-0.03","0.28","-0.05","-0.05","1.27","1.16","114.264","97.493","115.441","107.034","96.58","78.29","93.68","89.58","91.80","74.107","91.64","87.11","87.01","70.862","88.83","84.58","-0.315","0.060","0.15806","0.15703","1.6000","216.41","216.63","219.23","219.23","-350","3"
"155.300","9493","0.0000","1","1","0","1","0","1","0","0","0","1","1.15220","24","0","-1.3920","85.51","52.999997000","9.91","266.58","264.01","276.92","276.39","0.392","-0.766","0.0767","237.37","-3.29","-3.15","-1.90","-1.533","-427.6","169.31","6.689","0","0","0","0","0.8245","-7.0003460","-7.0003460","0.884","-2.848","0.086","2.31","79.37","0.166","0.2129","-3.21","100","0.0000","0.0000","216.05","1","1.0000","4","3","5","6","0","11306","0","25.3207","7.000","285.73","0.0000","0","37.12","3002.4","33.405","0","0.0000","0","69.80","69.80","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","9.66","9.66","23.13","23.13","32","-12.3","60.8","-70.9","171.8","1.0000","-238.16","-2.66","100","16.108","16.448","26.832","30.032","0","0","14.51","0.0000","0.0000000","0.0000","0","5558","5406","8027","9004","345.174","344.396","341.847","338.701","25.1909","23.4838","24.0036","23.1766","362.5000","362.5000","362.5000","362.5000","99.4827","99.6460","99.6297","99.6804","0.37","0.09","0.03","0.33","-0.20","-0.21","0.12","0.06","114.270","97.504","115.453","107.052","96.26","78.11","93.34","89.36","91.49","73.941","91.30","86.90","86.71","70.706","88.49","84.38","-0.321","0.073","0.15121","0.14952","1.5436","215.82","216.07","216.63","216.70","-350","3"
"155.350","9497","0.0000","1","1","0","1","0","1","0","0","0","1","1.15220","24","0","-1.3920","85.51","52.999997000","40.92","269.96","267.41","279.41","278.88","0.442","-2.051","-0.1301","236.91","-3.53","-3.02","-1.95","-1.468","-431.4","170.15","6.737","0","0","0","0","0.8253","-7.0003460","-7.0003460","0.695","-0.692","0.294","4.12","78.67","0.210","0.0095","-4.17","100","0.0000","0.0000","212.15","1","1.0000","4","3","5","6","0","11102","0","25.3205","7.000","283.23","1.0000","0","37.17","3003.6","14.717","0","0.0000","0","69.85","69.85","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-0.56","-0.56","31.36","31.36","32","-13.9","134.3","-34.0","103.0","1.0000","-238.21","-3.20","100","18.051","20.381","24.132","27.876","0","0","0.00","0.0000","0.0000000","0.0000","0","7010","8354","5935","6725","340.525","334.623","347.412","344.889","25.1917","23.4850","24.0041","23.1776","362.5000","362.5000","362.5000","362.5000","99.4826","99.6459","99.6296","99.6804","0.42","0.14","0.08","0.37","-1.07","-1.07","-0.84","-0.98","114.278","97.515","115.458","107.064","96.07","78.10","92.95","89.12","91.31","73.929","90.92","86.67","86.54","70.693","88.12","84.16","-0.382","0.110","0.14289","0.14099","1.4070","212.37","212.68","212.88","212.88","-350","3"
"155.400","9501","0.0000","1","1","0","1","0","1","0","0","0","1","1.15219","24","0","-1.3920","85.51","52.999997000","66.69","277.89","275.36","285.83","285.30","0.551","-2.988","0.4211","233.76","-3.53","-3.02","-1.98","-1.516","-434.9","170.95","6.782","0","0","0","0","0.8259","-7.0003460","-7.0003460","0.757","-0.425","0.252","-2.94","77.52","0.247","0.0285","-4.30","100","0.0000","0.0000","208.00","1","1.0000","4","3","5","6","0","10885","0","25.3203","7.000","279.09","0.0000","0","37.30","3004.1","6.721","0","0.0000","0","69.90","69.90","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","0.00","0.00","24.84","24.84","32","-7.3","111.6","-42.3","179.7","1.0000","-238.26","-2.61","100","18.461","20.866","25.203","28.676","0","0","0.00","0.0000","0.0000000","0.0000","0","6991","7664","7937","8872","340.619","336.752","342.212","339.109","25.1925","23.4864","24.0047","23.1789","362.5000","362.5000","362.5000","362.5000","99.4825","99.6458","99.6296","99.6803","0.46","0.15","0.14","0.42","-1.97","-1.95","-1.32","-1.47","114.286","97.529","115.465","107.076","96.05","78.31","92.72","89.03","91.28","74.122","90.69","86.59","86.51","70.873","87.90","84.08","-0.365","0.079","0.13859","0.13608","1.2864","207.62","207.98","208.88","208.88","-350","3"
"155.450","9505","0.0000","1","1","0","1","0","1","0","0","0","1","1.15218","24","0","-1.3900","85.51","52.999997000","77.18","288.64","286.13","294.66","294.13","0.417","-3.327","-0.2512","238.88","-3.50","-3.11","-1.91","-1.589","-438.9","171.83","6.838","0","0","0","0","0.8267","-7.0003460","-7.0003460","0.573","-2.441","0.233","0.52","75.82","0.263","-0.2790","-3.41","100","0.0000","0.0000","201.94","1","1.0000","4","3","5","6","0","10567","0","25.3201","7.000","272.95","1.0000","0","37.49","3004.4","2.580","0","0.0000","0","69.95","69.95","85.51","24.110","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-0.56","-0.56","34.61","34.61","32","-20.9","103.0","-17.2","76.7","1.0000","-238.31","-1.03","100","18.504","20.349","23.154","26.329","0","0","0.00","0.0000","0.0000000","0.0000","0","7234","7926","5056","5736","340.004","335.995","349.389","347.311","25.1935","23.4879","24.0052","23.1799","362.5000","362.5000","362.5000","362.5000","99.4823","99.6456","99.6295","99.6802","0.37","0.08","0.13","0.41","-2.48","-2.41","-2.06","-2.17","114.296","97.543","115.469","107.087","96.14","78.63","92.52","88.95","91.36","74.412","90.49","86.52","86.57","71.141","87.70","84.01","-0.264","-0.027","0.13605","0.13417","1.1555","202.04","202.37","202.98","202.98","-350","3"
"155.500","9508","0.0000","1","1","0","1","0","1","0","0","0","1","1.15217","24","0","-1.3880","85.51","52.999997000","83.31","300.08","297.58","304.09","303.56","0.316","-3.559","-0.2588","243.28","-3.39","-3.28","-1.86","-1.555","-442.7","172.64","6.885","0","0","0","0","0.8275","-7.0003460","-7.0003460","0.563","-0.969","0.210","-2.02","74.10","0.245","-0.1138","-1.30","100","0.0000","0.0000","197.03","1","1.0000","4","3","5","6","0","10311","0","25.3200","7.000","266.76","0.0000","0","37.68","3004.5","1.027","0","1.0000","0","70.00","70.00","85.51","24.110","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","6.87","6.87","35.91","35.91","32","-19.4","51.8","-24.3","76.9","1.0000","-238.36","0.27","100","16.834","17.603","20.761","23.787","0","0","0.00","0.0000","0.0000000","0.0000","0","5898","5872","5667","6058","344.029","342.664","348.051","346.514","25.1940","23.4888","24.0050","23.1803","362.5000","362.5000","362.5000","362.5000","99.4821","99.6454","99.6294","99.6801","0.30","0.01","0.09","0.36","-3.03","-3.01","-2.33","-2.38","114.301","97.553","115.469","107.091","96.23","78.93","92.32","88.88","91.44","74.688","90.30","86.45","86.63","71.397","87.52","83.94","-0.138","-0.144","0.13284","0.13164","1.0442","196.59","196.76","197.87","197.88","-350","3"
